title_id;title;release_id;distributor;genres;runtime_minutes;release_worldwide_gross;release_domestic_gross;release_foreign_gross;title_worldwide_gross;title_domestic_gross;title_foreign_gross;earliest_release_date;worldwide_opening_weekend;domestic_opening_weekend;n_theaters_opening;n_theaters_widest;release_date;days_in_release
tt5688868;primal rage the legend of konga;rl3322250753;fathom events;action,adventure,horror,thriller;106;73383;21497;51886;73383;21497;51886;2018,02,27;;;;125;2018,02,27;308
tt5792490;antonio lopez 1970 sex fashion  disco;rl302482945;film movement;biography,documentary;95;73122;43169;29953;73122;43169;29953;2018,04,6;7167;7167;1;5;2018,09,14;422
tt2651724;wastelander;rl1778746881;indican pictures;action,adventure,scifi;90;70045;70045;;70045;70045;;2018,01,12;20768;20768;22;22;2018,01,12;354
tt7689956;chef flynn;rl302417409;kino lorber;documentary;82;69542;68407;1135;69542;68407;1135;2018,11,9;7509;7509;1;10;2018,11,9;367
tt7260048;outside in;rl2852488705;the orchard;drama;109;68492;68492;;68492;68492;;2018,03,30;14136;14136;9;16;2018,03,30;277
tt8371772;the eyes of orson welles;rl2315879937;janus films;documentary;115;68328;10253;58075;68328;10253;58075;2018,08,17;2372;2372;1;2;2019,03,15;241
tt6210996;10x10;rl3775235585;vertical entertainment;thriller;88;68260;2263;65997;68260;2263;65997;2018,04,13;1430;1430;10;10;2018,04,13;263
tt8829850;making the five heartbeats;rl4228285953;fathom events;documentary;85;67415;67415;;67415;67415;;2018,08,27;;;;437;2018,08,27;127
tt7999770;the doctor from india;rl1275364865;zeitgeist films;documentary;89;67136;67136;;67136;67136;;2018,04,20;2442;2442;1;5;2018,04,20;256
tt4936398;3100 run and become;rl1091012097;illumine films;documentary;80;65524;65524;;65524;65524;;2018,08,17;;;;7;2018,08,17;450
tt6210160;searching for ingmar bergman;rl2500298241;oscilloscope;documentary;99;64742;36686;28056;64742;36686;28056;2018,10,4;5996;5996;1;8;2018,11,2;373
tt8749146;monrovia indiana;rl1124566529;zipporah films;documentary;143;64596;63944;652;64596;63944;652;2018,10,26;5172;5172;1;14;2018,10,26;381
tt6566400;the gardener;rl3193275905;gravitas ventures;documentary;88;62734;62734;;62734;62734;;2018,03,30;6298;6298;1;2;2018,03,30;277
tt5764816;the swan;rl1359447553;synergetic distribution;drama;91;62716;2367;60349;62716;2367;60349;2018,01,5;898;898;1;2;2018,08,10;144
tt5843780;river runs red;rl3657926145;cinedigm entertainment group;thriller;94;61789;9893;51896;61789;9893;51896;2018,11,9;6349;6349;20;20;2018,11,9;366
tt7690016;never goin back;rl2449769985;a24;comedy,crime,drama;85;61271;61271;;61271;61271;;2018,08,3;10322;10322;2;27;2018,08,3;151
tt6069162;here and now;rl168199681;ambi distribution;drama,music,romance;91;61271;13892;47379;61271;13892;47379;2018,11,9;8090;8090;51;51;2018,11,9;366
tt6884200;a kid like jake;rl4043605505;ifc films;drama,family;92;60784;58403;2381;60784;58403;2381;2018,06,1;8936;8936;1;13;2018,06,1;214
tt6388074;viper club;rl2282194433;roadside attractions;drama;109;60607;60607;;60607;60607;;2018,10,26;14180;14180;3;70;2018,10,26;380
tt5198670;where is kyra;rl2818934273;great point media;drama;98;59717;59717;;59717;59717;;2018,04,6;7000;7000;1;33;2018,04,6;270
tt4351548;bomb city;rl2483389953;gravitas ventures;crime,drama;95;59329;59329;;59329;59329;;2018,02,9;31005;31005;17;17;2018,02,9;326
tt5468016;digimon adventure tri 4 loss;rl3020326401;fathom events;action,adventure,animation;82;59114;59114;;59114;59114;;2018,02,1;;;;410;2018,02,1;334
tt6777184;horn from the heart the paul butterfield story;rl3825698305;abramorama;biography,documentary,music;95;58597;58597;;58597;58597;;2018,10,17;3086;3086;1;2;2018,10,17;390
tt5755280;cynthia;rl2768733697;indican pictures;comedy,horror;89;58177;58177;;58177;58177;;2018,08,31;30660;30660;21;21;2018,08,31;123
tt8236398;in search of greatness;rl2835842561;art of sport;documentary;77;58090;58090;;58090;58090;;2018,11,2;32952;32952;16;16;2018,11,2;373
tt4524678;az allampolgar;rl369591809;artmattan productions;drama;109;3495;3495;;57744;3495;54249;2017,01,26;;;;1;2018,07,6;179
tt6764122;ramen heads;rl335840769;filmbuff;documentary;93;57345;57345;;57345;57345;;2018,03,16;7085;7085;2;6;2018,03,16;291
tt8301252;american dream detroit;rl1543931393;fathom events;documentary;;55092;55092;;55092;55092;;2018,05,15;;;;421;2018,05,15;231
tt9429068;dazn boxing canelo alvarez vs rocky fielding;rl1024034305;fathom events;sport;;54916;54916;;54916;54916;;2018,12,15;54916;54916;368;368;2018,12,15;330
tt5468022;digimon adventure tri 6 future;rl3590751745;fathom events;action,adventure,animation;98;54324;54324;;54324;54324;;2018,09,20;;;;463;2018,09,20;103
tt6170804;the assassins code;rl2382661121;gravitas ventures;action,crime,drama,thriller;95;53940;11218;42722;53940;11218;42722;2018,05,11;11218;11218;12;12;2018,05,11;235
tt7913172;grass;rl3356067329;the cinema guild;drama;66;53503;8084;45419;53503;8084;45419;2018,10,25;2774;2774;1;2;2019,04,19;206
tt0063032;the great silence;rl822380033;film movement;western;105;53074;53074;;53074;53074;;2018,03,30;8755;8755;1;6;2018,03,30;277
tt5802168;the snowman trek;rl3875964417;fathom events;documentary;;51743;51743;;51743;51743;;2018,05,17;;;;350;2018,05,17;229
tt3226786;bigger;rl101156353;freestyle releasing;biography,drama;107;51635;46382;5253;51635;46382;5253;2018,10,12;31477;31477;61;61;2018,10,12;81
tt8431678;the royal wedding prince harry and meghan markle;rl3859187201;fathom events;documentary;;50264;50264;;50264;50264;;2018,05,19;50264;50264;194;194;2018,05,19;227
tt5844196;hal;rl168068609;oscilloscope;biography,documentary;90;49045;48698;347;49045;48698;347;2018,09,7;5150;5150;1;10;2018,09,7;429
tt7215388;the china hustle;rl2634384897;magnolia pictures;documentary;82;48650;48650;;48650;48650;;2018,03,30;25791;25791;20;20;2018,03,30;277
tt3696764;350 days;rl1476822529;fathom events;documentary,sport;108;47526;47526;;47526;47526;;2018,07,12;;;;341;2018,07,12;173
tt7057306;that summer;rl2416215553;ifc films;documentary;80;44659;34556;10103;44659;34556;10103;2018,05,18;5977;5977;1;5;2018,05,18;228
tt6977442;liyana;rl3087500801;abramorama;animation,documentary;77;44045;44045;;44045;44045;;2018,10,10;2160;2160;1;4;2018,10,10;397
tt7977594;garry winogrand all things are photographable;rl2869396993;greenwich entertainment;documentary;90;44002;44002;;44002;44002;;2018,09,19;9058;9058;1;3;2018,09,19;104
tt6566624;hitlers hollywood;rl1577354753;kino lorber;documentary,history;105;43766;43766;;43766;43766;;2018,04,11;8634;8634;1;6;2018,04,11;265
tt5673714;first we take brooklyn;rl4211443201;zealous productions;crime,drama;91;42812;42812;;42812;42812;;2018,02,9;15845;15845;5;5;2018,02,9;326
tt5687814;golden exits;rl2466612737;vertical entertainment;drama;94;41888;41888;;41888;41888;;2018,02,9;11719;11719;1;11;2018,02,9;326
tt7689484;on her shoulders;rl2517075457;oscilloscope;biography,documentary;95;40145;28288;11857;40145;28288;11857;2018,10,19;4374;4374;1;7;2018,10,19;387
tt5658242;humor me;rl1292207617;shout factory;comedy;93;40099;40099;;40099;40099;;2018,01,12;3342;3342;1;5;2018,01,12;354
tt2707810;submission;rl1627751937;great point media;drama;106;39985;39985;;39985;39985;;2018,03,2;;;;39;2018,03,2;305
tt8020896;an elephant sitting still;rl3121186305;kimstim;drama;230;39599;32556;7043;39599;32556;7043;2018,12,14;10854;10854;1;2;2019,03,8;248
tt8506840;i do not care if we go down in history as barbarians;rl3876095489;big world pictures;comedy,drama;140;38878;11014;27864;38878;11014;27864;2018,09,28;2083;2083;1;2;2019,07,19;115
tt6471628;divide and conquer the story of roger ailes;rl151422465;magnolia pictures;documentary;107;38510;38510;;38510;38510;;2018,12,7;18833;18833;15;16;2018,12,7;339
tt6400280;araby;rl1007126017;grasshopper film;drama;97;38399;38399;;38399;38399;;2018,06,22;8668;8668;1;7;2018,06,22;193
tt6532954;no intenso agora;rl2835711489;icarus films;documentary,history;127;38223;24955;13268;38223;24955;13268;2018,01,31;5565;5565;1;1;2018,01,31;335
tt4566780;gray matter;rl2231666177;indican pictures;scifi;85;38034;38034;;38034;38034;;2018,05,18;14064;14064;12;12;2018,05,18;228
tt6255478;the heart of nuba;rl419726849;abramorama;documentary;85;37788;37788;;37788;37788;;2018,04,6;4016;4016;1;4;2018,04,6;270
tt0835802;krystal;rl1074038273;paladin;comedy,drama;90;37516;37516;;37516;37516;;2018,04,13;;;;86;2018,04,13;263
tt6061364;small group;rl3423045121;gathrfilms;drama;;37058;37058;;37058;37058;;2018,10,18;26579;26579;10;10;2018,10,18;75
tt6777170;24 frames;rl2550498817;janus films;drama;114;37045;34482;2563;37045;34482;2563;2018,02,2;8101;8101;1;2;2018,02,2;333
tt0452039;mind game;rl2265286145;gkids;adventure,animation,comedy,fantasy;103;36613;36613;;36613;36613;;2018,02,16;5609;5609;7;7;2018,02,16;319
tt9327584;a tous ceux qui ne me lisent pas;rl1879475713;entertainment one;drama;107;36506;36506;;36506;36506;;2018,11,23;9263;9263;5;6;2018,11,23;353
tt0035753;le corbeau;rl553944577;rialto pictures;crime,drama,mystery,thriller;92;36089;36089;;36089;36089;;2018,04,20;6452;6452;1;1;2018,04,20;256
tt5910344;the house of tomorrow;rl3859056129;shout factory;comedy,drama;85;35821;35821;;35821;35821;;2018,04,27;6652;6652;8;8;2018,04,27;249
tt6235786;the road movie;rl1476756993;oscilloscope;documentary;67;35757;35757;;35757;35757;;2018,01,19;17175;17175;19;19;2018,01,19;347
tt5480782;good manners;rl1762100737;distrib films;fantasy,horror,musical;135;35714;31177;4537;35714;31177;4537;2018,05,3;2476;2476;1;4;2018,07,27;471
tt7240130;pgs intuition is your personal guidance system;rl2684651009;gathrfilms;documentary;83;35423;35423;;35423;35423;;2018,01,16;;;;4;2018,01,16;350
tt5022560;goodland;rl2298775041;parade deck films;crime,mystery,thriller;84;32140;32140;;34483;32140;2343;2018,05,11;17621;17621;2;3;2018,05,11;235
tt3835612;holy hell;rl117933569;indican pictures;action,comedy,horror;89;34366;34366;;34366;34366;;2018,07,20;21504;21504;4;7;2018,07,20;165
tt5722516;maui;rl2751759873;gathrfilms;drama,mystery;95;33953;33953;;33953;33953;;2018,04,13;;;;6;2018,04,13;263
tt0063291;memories of underdevelopment;rl1225098753;janus films;drama;97;29647;29647;;33103;29647;3456;2008,07,11;8244;;1;1;2018,01,12;354
tt0060891;the nun;rl1711703553;rialto pictures;drama;140;32659;30245;2414;32659;30245;2414;2018,07,27;6273;6273;1;5;2019,01,4;311
tt5180888;sollers point;rl520390145;oscilloscope;drama;101;32608;32608;;32608;32608;;2018,05,11;10618;10618;1;4;2018,05,11;235
tt8426610;moynihan;rl3708257793;first run;biography,documentary;102;31970;31970;;31970;31970;;2018,10,3;4416;4416;1;2;2018,10,3;90
tt3893664;poor boy;rl168265217;indican pictures;drama,western;104;31031;31031;;31031;31031;;2018,07,13;10920;10920;4;5;2018,07,13;172
tt0109702;cold water;rl3104081409;janus films;drama;95;30209;30209;;30209;30209;;2018,04,27;5110;5110;1;1;2018,04,27;249
tt8196200;charm city;rl3221718529;pbs distribution;documentary;108;29335;29335;;29335;29335;;2018,10,12;10511;10511;1;3;2018,10,12;394
tt3249794;restoring tomorrow;rl50759169;fathom events;documentary;82;28556;28556;;28556;28556;;2018,11,13;;;;394;2018,11,13;362
tt7615722;legend of hallowaiian;rl486966785;viva pictures distribution;adventure,animation,family,fantasy;82;28121;451;27670;28121;451;27670;2018,10,19;;;;20;2018,10,19;77
tt8363508;the amendment;rl3775301121;fathom events;action;90;27961;27961;;27961;27961;;2018,04,12;;;;541;2018,04,12;264
tt0047469;senso;rl3976693249;rialto pictures;drama,history,romance,war;123;27723;27723;;27723;27723;;2018,10,26;3984;3984;1;2;2018,10,26;381
tt6518270;an evening with beverly luff linn;rl973506049;the film arcade;comedy,crime;108;27368;6701;20667;27368;6701;20667;2018,10,19;5212;5212;16;16;2018,10,19;74
tt3124210;jet trash;rl2986640897;indican pictures;drama,thriller;85;26002;26002;;26618;26002;616;2016,12,2;4914;;2;6;2018,04,27;249
tt8014482;milford graves full mantis;rl386369025;the cinema guild;documentary;91;26566;26566;;26566;26566;;2018,07,13;7407;7407;1;4;2018,07,13;485
tt5994166;at first light;rl3506931201;entertainment one;drama,scifi,thriller;90;26338;3292;23046;26338;3292;23046;2018,09,28;274;274;5;5;2018,09,28;95
tt5923026;marlina the murderer in four acts;rl822576641;icarus films;drama,thriller;93;26331;17788;8543;26331;17788;8543;2018,04,13;3296;3296;1;3;2018,06,22;193
tt5518756;the misandrists;rl1208256001;cartilage films;comedy,drama;91;26123;26123;;26123;26123;;2018,05,25;3278;3278;1;5;2018,05,25;221
tt7317494;the quest of alain ducasse;rl2147780097;magnolia pictures;documentary;84;9627;9627;;26056;9627;16429;2018,06,8;2711;2711;1;5;2018,06,8;207
tt4872260;ridge runners;rl1795524097;indican pictures;crime,drama,thriller;81;26019;26019;;26019;26019;;2018,01,19;8015;8015;7;7;2018,01,19;347
tt8099132;black mother;rl2198439425;grasshopper film;documentary;77;25919;18762;7157;25919;18762;7157;2018,11,2;;;;4;2019,03,9;247
tt4673790;vazante;rl4127360513;music box films;adventure,drama;116;25091;23884;1207;25091;23884;1207;2018,01,12;3489;3489;1;6;2018,01,12;354
tt6849128;an elephants journey;rl3993404929;fathom events;adventure;87;24844;24844;;24844;24844;;2018,04,16;;;;586;2018,04,16;260
tt8726098;too late to die young;rl3054011905;kimstim;drama;110;24487;16591;7896;24487;16591;7896;2018,10,25;6196;6196;1;4;2019,05,31;164
tt8520614;under the wire;rl117868033;abramorama;documentary;95;23897;3429;20468;23897;3429;20468;2018,09,7;2271;2271;2;2;2018,11,16;359
tt2984576;death house;rl3104146945;hannover house;action,crime,horror,scifi,thriller;95;23833;23833;;23833;23833;;2018,03,2;10140;10140;1;7;2018,03,2;305
tt6390580;letter from masanjia;rl1174898177;ammo content;documentary;75;23481;23481;;23481;23481;;2018,09,14;8295;8295;2;2;2018,09,14;422
tt6246092;the judge;rl1527023105;idle wild films;documentary;76;23127;22257;870;23127;22257;870;2018,04,13;;;;3;2018,04,13;263
tt5485522;three peaks;rl621315585;greenwich entertainment;drama;94;23069;16216;6853;23069;16216;6853;2018,09,13;1419;1419;1;7;2019,06,28;136
tt7220754;heavy trip;rl2114422273;music box films;comedy,music;92;22460;10153;12307;22460;10153;12307;2018,10,5;5419;5419;16;19;2018,10,5;401
tt0083590;the atomic cafe;rl1678214657;kino lorber;documentary,history;86;22293;22293;;22293;22293;;2018,08,1;4098;4098;1;5;2018,08,1;153
tt4489180;winning formula;rl1795655169;indican pictures;comedy,crime,mystery;93;22189;22189;;22189;22189;;2018,07,27;4505;4505;5;5;2018,07,27;158
tt5752360;the female brain;rl2886043137;ifc films;comedy;98;21786;21786;;21786;21786;;2018,02,9;6886;6886;2;26;2018,02,9;326
tt5713994;half the picture;rl3724838401;gravitas ventures;documentary;94;21589;21589;;21589;21589;;2018,06,8;6581;6581;1;1;2018,06,8;207
tt7323600;hagazussa;rl3691611649;doppelganger releasing;drama,horror;102;21487;13253;8234;21487;13253;8234;2018,10,25;6041;6041;11;14;2019,04,19;206
tt6729000;tyrel;rl134645249;magnolia pictures;comedy,drama;86;21456;21456;;21456;21456;;2018,12,7;6059;6059;5;5;2018,12,7;339
tt0068619;ganja  hess;rl3657729537;kino lorber;drama,fantasy,horror;110;21197;21197;;21197;21197;;2018,05,30;3406;3406;1;8;2018,05,30;216
tt4910718;the happys;rl2533721601;indican pictures;comedy;87;21108;21108;;21108;21108;;2018,03,16;7707;7707;2;2;2018,03,16;291
tt7259986;ava;rl2248443393;grasshopper film;drama;102;20940;20940;;20940;20940;;2018,04,27;2996;2996;1;3;2018,04,27;249
tt6370614;did you wonder who fired the gun;rl2433058305;grasshopper film;documentary;90;20765;20765;;20765;20765;;2018,02,28;5725;5725;3;3;2018,02,28;307
tt5089534;freak show;rl1409648129;ifc films;comedy,drama;91;20657;19696;961;20657;19696;961;2018,01,12;4809;4809;1;9;2018,01,12;354
tt8111636;ice dragon legend of the blue daisies;rl2449901057;fathom events;adventure,animation,family,fantasy;70;20549;20549;;20549;20549;;2018,03,24;11984;11984;228;228;2018,03,24;283
tt6883152;the devil and father amorth;rl2902820353;the orchard;documentary,horror;68;20449;20449;;20449;20449;;2018,04,20;7814;7814;8;8;2018,04,20;256
tt5198796;izzy gets the fuck across town;rl537363969;shout factory;comedy,drama,music,romance;86;20208;20208;;20208;20208;;2018,06,22;10559;10559;15;15;2018,06,22;193
tt4039842;apocalypsis;rl2315617793;indican pictures;fantasy,mystery,thriller;90;20052;20052;;20052;20052;;2018,03,2;3945;3945;1;2;2018,03,2;305
tt0068028;eight hours dont make a day;rl621053441;janus films;drama;495;19987;19987;;19987;19987;;2018,03,16;5880;5880;1;1;2018,03,16;291
tt0076855;one sings the other doesnt;rl3959719425;janus films;drama,history;120;19919;19919;;19919;19919;;2018,06,1;6700;6700;1;2;2018,06,1;214
tt8135494;active measures;rl1476888065;super;documentary;109;19862;19862;;19862;19862;;2018,08,31;9509;9509;2;2;2018,08,31;123
tt6680312;who we are now;rl1493468673;filmrise;drama;95;19128;19128;;19128;19128;;2018,05,25;5188;5188;1;3;2018,05,25;221
tt6164502;november;rl1728415233;oscilloscope;drama,fantasy,horror,romance;115;19084;19084;;19084;19084;;2018,02,23;3354;3354;1;8;2018,02,23;312
tt6213952;anything;rl1409582593;paladin;drama,romance;94;19037;19037;;19037;19037;;2018,05,11;4110;4110;3;27;2018,05,11;235
tt5963314;frank and ava;rl1443268097;hannover house;biography,drama,history;110;18829;18829;;18829;18829;;2018,12,7;3080;3080;1;3;2018,12,7;339
tt7689908;crime  punishment;rl3037169153;ifc films;documentary;112;18644;18644;;18644;18644;;2018,08,24;8787;8787;3;3;2018,08,24;130
tt10160694;allegiance to broadway;rl1392936449;fathom events;;;18527;18527;;18527;18527;;2018,12,4;;;;344;2018,12,4;341
tt4444798;desolation;rl4177692161;parade deck films;thriller;90;18490;18490;;18490;18490;;2018,01,26;11320;11320;2;3;2018,01,26;340
tt6296764;306 hollywood;rl3892807169;el tigre;documentary;94;18399;18399;;18399;18399;;2018,09,28;8150;8150;1;4;2018,09,28;95
tt0060908;king of hearts;rl453281281;cohen media group;comedy,drama,war;102;18130;17646;484;18130;17646;484;2018,02,23;3443;3443;1;4;2018,02,23;312
tt0062804;the chronicle of anna magdalena bach;rl2265220609;grasshopper film;biography,drama,history,music;94;17527;17527;;17527;17527;;2018,03,2;3453;3453;2;2;2018,03,2;305
tt3439694;revival;rl2584118785;tricoast worldwide;musical;;17252;17252;;17252;17252;;2018,12,7;;;;10;2018,12,7;338
tt7058854;haikarasan here comes miss modern;rl1493665281;eleven arts;animation,comedy,drama,romance;97;16572;16572;;16572;16572;;2018,06,8;6748;6748;51;101;2018,06,8;207
tt0037638;detour;rl1946584577;janus films;crime,drama,filmnoir;68;16172;16172;;16172;16172;;2018,11,30;5127;5127;1;1;2018,11,30;346
tt7638682;out on stage;rl3976627713;fathom events;comedy;;15623;15623;;15623;15623;;2018,07,24;;;;136;2018,07,24;161
tt0047892;bob le flambeur;rl184911361;rialto pictures;crime,drama,thriller;98;15586;15586;;15586;15586;;2018,01,5;4623;4623;1;2;2018,01,5;361
tt0045981;when you read this letter;rl2852619777;rialto pictures;drama;104;15552;15552;;15552;15552;;2018,09,12;5166;5166;1;2;2018,09,12;111
tt6280608;postcards from london;rl3104278017;strand releasing;drama;90;15548;5312;10236;15548;5312;10236;2018,11,9;2686;2686;1;1;2018,11,9;367
tt7931968;narcissister organ player;rl336037377;film movement;documentary;91;15334;15334;;15334;15334;;2018,11,7;1983;1983;1;4;2018,11,7;369
tt7478112;peoples republic of desire;rl1594263041;tripod media;documentary;95;15241;15241;;15241;15241;;2018,11,30;;;;5;2018,11,30;345
tt7407496;trust machine the story of blockchain;rl822511105;singulardtv;documentary;84;14905;14905;;14905;14905;;2018,10,26;7424;7424;1;1;2018,10,26;380
tt6136430;ferrante fever;rl1594459649;greenwich entertainment;documentary;74;14518;11137;3381;14518;11137;3381;2018,11,22;3509;3509;1;3;2019,03,8;248
tt6794466;the public image is rotten;rl2449966593;abramorama;documentary;105;14464;11293;3171;14464;11293;3171;2018,06,1;8052;8052;1;1;2018,09,14;109
tt5836316;the last movie star;rl2063894017;a24;drama;94;14410;14410;;14410;14410;;2018,03,30;3780;3780;2;5;2018,03,30;277
tt6159520;chasing the blues;rl419923457;ammo content;comedy;77;14030;14030;;14030;14030;;2018,10,5;9949;9949;9;9;2018,10,5;88
tt7968976;weed the people;rl755402241;abramorama;documentary;97;13926;13926;;13926;13926;;2018,10,26;4279;4279;1;2;2018,10,26;380
tt0072204;stavisky;rl2651293185;rialto pictures;biography,drama;120;13793;13793;;13793;13793;;2018,10,3;4734;4734;1;1;2018,10,3;90
tt7660966;our blood is wine;rl570721793;music box films;documentary;78;13210;13210;;13210;13210;;2018,03,9;1540;1540;2;5;2018,03,9;298
tt3204632;like me;rl2953152001;kino lorber;crime,drama,horror;80;12965;12965;;12965;12965;;2018,01,26;5064;5064;3;4;2018,01,26;340
tt6674514;kangaroo;rl1376093697;abramorama;documentary;103;12626;4547;8079;12626;4547;8079;2018,01,19;2282;2282;2;2;2018,01,19;347
tt7088344;american socialist the life and times of eugene victor debs;rl671385089;first run;documentary;97;12609;12609;;12609;12609;;2018,03,2;2823;2823;1;3;2018,03,2;305
tt7519174;of fathers and sons;rl2131133953;kino lorber;documentary,war;99;12579;12579;;12579;12579;;2018,11,16;340;340;1;6;2018,11,16;360
tt5325030;my art;rl772113921;film movement;drama;86;12554;12554;;12554;12554;;2018,01,12;5538;5538;1;2;2018,01,12;354
tt8420442;american chaos;rl4194600449;sony pictures classics;documentary;90;12368;12368;;12368;12368;;2018,09,14;7616;7616;26;26;2018,09,14;109
tt0096615;lheritage de la chouette;rl1728611841;icarus films;documentary,history;340;12316;12316;;12316;12316;;2018,11,9;;;;1;2018,11,9;367
tt8126390;the most unknown;rl4161046017;abramorama;documentary;92;12119;12119;;12119;12119;;2018,05,18;2905;2905;1;2;2018,05,18;228
tt3261114;the last race;rl721913345;magnolia pictures;documentary,sport;75;11947;11947;;11947;11947;;2018,11,16;2437;2437;3;3;2018,11,16;359
tt0040682;les parents terribles;rl4110714369;cohen media group;drama;105;11818;11818;;11818;11818;;2018,05,25;5332;5332;1;1;2018,05,25;221
tt7284204;summer 03;rl3188164097;blue fox entertainment;comedy,drama,romance;95;11746;11746;;11746;11746;;2018,09,28;4174;4174;2;15;2018,09,28;95
tt7981638;around india with a movie camera;rl1695057409;icarus films;documentary;72;11568;10389;1179;11568;10389;1179;2018,02,2;183;183;1;1;2018,11,30;346
tt0041800;rendezvous in july;rl436700673;rialto pictures;comedy,drama;112;11321;11321;;11321;11321;;2018,08,1;6080;6080;1;2;2018,08,1;153
tt6140148;bullitt county;rl923174401;mr pictures;action,drama,thriller;98;11257;11257;;11257;11257;;2018,10,26;6511;6511;9;9;2018,10,26;380
tt3295734;colossal youth;rl34309633;giant steps productions;comedy,drama,romance;98;8968;8331;637;11201;8331;2870;2018,08,3;;;;1;2018,08,3;465
tt5219972;class rank;rl3087304193;cinedigm entertainment group;comedy,family,romance;108;10452;10452;;10452;10452;;2018,05,11;;;;14;2018,05,11;235
tt8679160;the advocates;rl4043802113;cinema libre studio;documentary;87;10402;10402;;10402;10402;;2018,10,19;4355;4355;1;4;2018,10,19;74
tt5741038;strangers on the earth;rl2902754817;first run;documentary;96;9518;9518;;9518;9518;;2018,05,4;3768;3768;1;2;2018,05,4;242
tt6587706;el mar la mar;rl3758458369;the cinema guild;documentary;94;9065;9065;;9065;9065;;2018,02,23;3375;3375;1;2;2018,02,23;312
tt7369974;step up high water;rl3926296065;fathom events;drama,music;3000;9005;9005;;9005;9005;;2018,01,30;;;;378;2018,01,30;336
tt7575410;zoo wars;rl2298840577;parade deck films;animation,comedy,scifi;70;8998;8998;;8998;8998;;2018,04,27;8998;8998;12;12;2018,04,27;249
tt4323370;survivors guide to prison;rl2919597569;gravitas ventures;documentary;102;8982;8982;;8982;8982;;2018,02,23;8982;8982;4;4;2018,02,23;312
tt6536668;summer of 67;rl1040680449;mainstreet productions;drama,history,romance;83;8941;8941;;8941;8941;;2018,06,29;5400;5400;1;1;2018,06,29;499
tt2095768;this is congo;rl956794369;abramorama;documentary,history,war;93;8905;7051;1854;8905;7051;1854;2018,05,25;3690;3690;1;2;2018,06,29;186
tt4847546;blood feast;rl1829012993;hannover house;horror;90;8708;8708;;8708;8708;;2018,04,6;4046;4046;1;3;2018,04,6;270
tt6884380;a bread factory part onea bread factory part two;rl554075649;in the family;;242;17325;17325;;8663;8663;;2018,10,26;5847;5847;2;2;2018,10,26;70
tt5291792;furlough;rl587499009;ifc films;comedy,drama;83;8472;8472;;8472;8472;;2018,03,16;;;;2;2018,03,16;291
tt5359048;spiral;rl3305276929;cohen media group;documentary;79;8190;8190;;8190;8190;;2018,06,22;3258;3258;2;2;2018,06,22;193
tt0079886;legend of the mountain;rl2500167169;kino lorber;fantasy,horror,mystery;192;7640;7640;;7640;7640;;2018,02,2;;;;2;2018,02,2;333
tt6908854;shoah four sisters;rl67536385;cohen media group;documentary,history;273;7323;7323;;7323;7323;;2018,11,14;2840;2840;1;3;2018,11,14;361
tt0447480;tall the american skyscraper and louis sullivan;rl1074103809;the cinema guild;documentary;79;7216;7216;;7216;7216;;2018,01,19;7216;7216;1;1;2018,01,19;347
tt3412738;painless;rl2265417217;indican pictures;drama,thriller;81;7082;7082;;7082;7082;;2018,09,21;2958;2958;2;2;2018,09,21;105
tt5932330;in echo park;rl3456599553;indican pictures;crime,drama;82;7072;7072;;7072;7072;;2018,10,12;4222;4222;2;2;2018,10,12;84
tt7701650;in the land of pomegranates;rl1527088641;first run;documentary;120;7014;7014;;7014;7014;;2018,01,5;3072;3072;1;1;2018,01,5;361
tt6958014;duck butter;rl3204744705;the orchard;comedy,drama,romance;93;6877;6877;;6877;6877;;2018,04,27;2797;2797;2;2;2018,04,27;249
tt2179171;calling all earthlings;rl4178019841;carpe stella;documentary,history,scifi;74;6756;6756;;6756;6756;;2018,06,29;;;;1;2018,06,29;186
tt6122752;a whale of a tale;rl67601921;fine line media;documentary;97;6747;6747;;6747;6747;;2018,08,17;;;;1;2018,08,17;137
tt5907748;der mann aus dem eis;rl2600896001;film movement;drama;96;6719;2138;4581;6719;2138;4581;2018,07,27;1372;1372;7;7;2019,03,15;241
tt5327410;one last thing;rl3959850497;fathom events;drama;91;6232;6232;;6232;6232;;2018,06,13;;;;151;2018,06,13;202
tt8068678;i am mlk jr;rl2768537089;gathrfilms;biography,documentary;95;5918;5918;;5918;5918;;2018,05,3;;;;2;2018,05,3;243
tt5718046;an actor prepares;rl889619969;gravitas ventures;comedy;97;5891;1743;4148;5891;1743;4148;2018,08,31;933;933;25;25;2018,08,31;123
tt5325492;are we not cats;rl3859121665;cleopatra films;comedy,horror,romance;77;5518;5518;;5518;5518;;2018,02,23;3983;3983;2;2;2018,02,23;312
tt7334702;cuban food stories;rl1342670337;first run;documentary;82;5434;5434;;5434;5434;;2018,08,10;3032;3032;1;1;2018,08,10;144
tt3514532;in searching;rl386303489;indican pictures;adventure,drama,western;90;5210;5210;;5210;5210;;2018,11,9;3090;3090;2;2;2018,11,9;366
tt2828310;intersection;rl3456402945;indican pictures;crime,drama,mystery,romance,thriller;83;5116;5116;;5116;5116;;2018,06,15;1940;1940;2;2;2018,06,15;200
tt7304194;notes on an appearance;rl3121055233;grasshopper film;drama,mystery,thriller;60;5065;5065;;5065;5065;;2018,08,17;2239;2239;1;2;2018,08,17;137
